ticker,ret_5d,ret_20d,ret_60d,ma20_dev,ma60_dev,rsi,vol_20d,pct_b,iqc_alpha1,iqc2_vwap_dev,iqc2_dsm,forward_return,iqc_alpha2
000500,-0.1477272727272727,-0.11040145985401462,0.1470588235294117,-0.05067912954578646,0.021067146073691534,52.19206680584551,0.046067877174821255,0.3404676983454288,0.03230769230769231,0.021538461538461538,23,1.476923076923077,0.14358974358974358
336260,-0.12335958005249348,-0.1544303797468355,0.1283783783783783,-0.17244796828543107,-0.09343828458980796,36.10108303249098,0.07270800171598296,0.06079588169239301,0.0374251497005988,0.024950099800399275,13,0.8203592814371257,0.1663339986693285
440110,-0.1881625441696113,-0.2211864406779661,1.1623529411764704,-0.22964080640429185,0.09172985922743382,27.450980392156865,0.07457149065180581,0.00504904284569067,0.03373231773667029,0.022488211824446915,17,0.7018498367791077,0.14992141216297944
051900,-0.01200000000000001,-0.02564102564102566,-0.04263565891472865,0.007957559681697646,-0.04957352658244085,49.285714285714285,0.02679498023395292,0.5764320872588218,-0.008097165991902834,-0.005398110661268596,27,0.028340080971659853,-0.0359874044084573
017800,-0.03476245654692933,-0.11945031712473575,-0.06927374301675981,-0.038994000922934924,-0.09850110928735056,36.787564766839374,0.02334007601514372,0.0557228075745046,0.006602641056422569,0.004401760704281771,25,0.18487394957983194,0.029345071361878475
004170,-0.06240249609984394,-0.1641168289290682,0.20440881763527052,-0.0913214393710311,-0.04887505604937625,36.21262458471762,0.044032107404069924,-0.07221692009764757,0.005823627287853577,0.0038824181919024496,21,0.3544093178036605,0.025882787946016332
375500,0.10779436152570487,0.3632653061224489,0.623329283110571,0.21775590192325223,0.3742263976273337,68.62944162436548,0.08740003794936908,0.7954219158439279,0.03293413173652695,0.02195608782435137,4,0.48203592814371254,0.24773095318796454
023530,0.030476190476190546,0.043394406943105146,0.48830811554332865,0.05273399494065001,0.16548777422713723,59.22509225092251,0.04520414782940508,0.6840559127574231,0.009704251386321626,0.006469500924214418,2,0.2504621072088724,0.16820702402957485
004800,-0.0860597439544808,-0.17891373801916932,0.09829059829059839,-0.07990834884720033,-0.11017242573229002,43.797195253505926,0.061062497343117486,0.10879828904707647,0.01906614785992218,0.012710765239948081,22,0.7743190661478598,0.08473843493298722
097950,-0.0045977011494252595,0.04337349397590362,0.03341288782816232,0.05743870274494478,0.02462572370600591,67.46987951807229,0.024119713886912694,0.8069477642111053,0.004618937644341801,0.0030792917628944894,29,0.1385681293302541,0.02052861175262993
032820,-0.24584103512014788,0.19577960140679962,4.513513513513513,-0.1071623957809047,0.49126440702746166,44.072164948453604,0.1070775902635573,0.36173744257864027,0.025735294117647058,0.01715686274509804,9,0.05882352941176472,0.11437908496732027
011780,-0.07456828885400313,-0.14873646209386282,-0.02642444260941368,-0.049155207871285134,-0.12042275411874415,43.46289752650176,0.044266827010719496,0.2527927674455347,0.011450381679389313,0.007633587786259542,22,0.24342663273960974,0.05089058524173028
035250,-0.06788079470198671,-0.09871931696905012,-0.08653326122228233,-0.05902671383603997,-0.06861753947392601,34.11078717201167,0.01982048587882877,-0.2994902903912775,0.008880994671403197,0.005920663114268798,23,0.018354055654233203,0.03947108742845865
111770,-0.02966625463535233,-0.19897959183673475,-0.045012165450121655,-0.08090387542442334,-0.09447456454031611,31.86440677966101,0.04039084953310225,0.145323209485933,0.01019108280254777,0.006794055201698452,20,0.056050955414012726,0.045293701344656344
457190,-0.0033482142857143016,-0.15114068441064643,0.508445945945946,-0.04091934271292019,-0.010471494265610337,39.08629441624365,0.054254964144953705,0.3026990611756829,0.011198208286674132,0.007465472191116143,21,0.3605823068309071,0.049769814607440954
012510,0.004215851602023646,0.00591216216216206,0.40448113207547176,0.001429412259312146,0.15180039328197026,51.85185185185185,0.002208306418693365,0.6491844452447489,0.0008396305625524769,0.0005597537083683586,13,0.007556675062972307,0.003731691389122391
036460,-0.02781641168289295,-0.13916256157635465,-0.11294416243654826,-0.0277488003338201,-0.10689948892674628,43.61702127659574,0.024153891551715056,0.18754001278690285,-0.005007153075822604,-0.0033381020505483332,26,0.11874105865522178,-0.02225401367032222
071970,-0.08643617021276595,-0.1792114695340502,-0.2467105263157895,-0.11486181794756167,-0.19694519667244637,31.502890173410407,0.042829994855976675,-0.08508025463635895,0.021834061135371178,0.01455604075691412,25,0.5400291120815137,0.09704027171276079
178320,-0.13617886178861793,-0.007009345794392496,0.6536964980544746,-0.06009841322496823,0.1462219625117993,44.47004608294932,0.0701345169424028,0.23831593251002595,0.011176470588235295,0.007450980392156806,5,0.3999999999999999,0.07426143790849617
226950,0.0043407487791644606,-0.04685890834191553,0.32214285714285706,-0.016628592679169052,0.17763074182465965,52.77475516866159,0.06577592789435137,0.4227514398171155,-0.008103727714748784,-0.005402485143165856,17,-0.06807131280388978,-0.03601656762110571
020150,0.045454545454545414,0.031133250311332406,0.30805687203791465,0.06707906437270439,0.0668040971461703,61.74698795180723,0.05156236487397678,0.7905292518925234,0.0036231884057971015,0.0024154589371980675,23,0.6111111111111112,0.01610305958132045
319400,-0.14821428571428574,-0.26388888888888884,0.17199017199017197,-0.1776570985259891,-0.20302527373380708,10.454545454545453,0.06305355960635599,-0.009474983896107585,0.031446540880503145,0.020964360587002098,23,0.3144654088050314,0.13976240391334732
439260,-0.020571428571428574,-0.10729166666666667,0.2529239766081872,-0.09220909909432762,0.05663324017754401,27.450980392156865,0.04208496294097414,0.19088656198575554,0.005834305717619603,0.003889537145079679,16,0.04434072345390905,0.025930247633864527
302440,-0.010676156583629859,-0.09544468546637741,-0.1463664278403275,-0.02433317735142726,-0.1155885471898197,40.7725321888412,0.030426458198950658,0.22591990757447586,0.009592326139088728,0.006394884092725761,29,0.03237410071942448,0.04263256061817174
031210,-0.052631578947368474,-0.07936507936507942,0.04714142427281853,-0.05520361990950229,-0.013931523022432168,32.27848101265822,0.03200443064885189,0.06301657240848539,0.011494252873563218,0.007662835249042145,26,-0.08429118773946365,0.051085568326947633
012750,-0.016073478760045945,-0.017201834862385357,0.17397260273972592,0.007583328434542347,0.035336756266988845,54.285714285714285,0.020192112003689505,0.5734676213209582,-0.007001166861143524,-0.004667444574095682,29,0.004667444574095736,-0.031116297160637883
